provincia,codigo_provincia,municipio,codigo_municipio,tipo_via,sigla,denominacion,direccion_completa,barrio
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LORCAS,"DISEMINADOS CARRIL LORCAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS ALBARRACINES,"DISEMINADOS CARRIL LOS ALBARRACINES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS ALCOY,"DISEMINADOS CARRIL LOS ALCOY, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS AYALAS,"DISEMINADOS CARRIL LOS AYALAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS BAÑOS,"DISEMINADOS CARRIL LOS BAÑOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS CASICAS,"DISEMINADOS CARRIL LOS CASICAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS CHISPAS,"DISEMINADOS CARRIL LOS CHISPAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS GUITARROS,"DISEMINADOS CARRIL LOS GUITARROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS HUEVOS-BARRIOM,"DISEMINADOS CARRIL LOS HUEVOS-BARRIOM, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS MACHUCAS,"DISEMINADOS CARRIL LOS MACHUCAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS MATEOS,"DISEMINADOS CARRIL LOS MATEOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS MIAJAS,"DISEMINADOS CARRIL LOS MIAJAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS ORTEGA,"DISEMINADOS CARRIL LOS ORTEGA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS PARRAS,"DISEMINADOS CARRIL LOS PARRAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS PERETES,"DISEMINADOS CARRIL LOS PERETES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS QUILINOS,"DISEMINADOS CARRIL LOS QUILINOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS SANCHEZ,"DISEMINADOS CARRIL LOS SANCHEZ, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS SILES,"DISEMINADOS CARRIL LOS SILES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS SISOS,"DISEMINADOS CARRIL LOS SISOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LOS VICENTES,"DISEMINADOS CARRIL LOS VICENTES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LUCAS,"DISEMINADOS CARRIL LUCAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LUCAS,"DISEMINADOS CARRIL LUCAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LUCAS,"DISEMINADOS CARRIL LUCAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LUCAS,"DISEMINADOS CARRIL LUCAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LUCIANOS,"DISEMINADOS CARRIL LUCIANOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LUISES,"DISEMINADOS CARRIL LUISES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL LUJANES,"DISEMINADOS CARRIL LUJANES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MAESTROS,"DISEMINADOS CARRIL MAESTROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MAGAÑAS,"DISEMINADOS CARRIL MAGAÑAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MAIQUEZ,"DISEMINADOS CARRIL MAIQUEZ, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MAIQUEZ,"DISEMINADOS CARRIL MAIQUEZ, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MAJO,"DISEMINADOS CARRIL MAJO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MAJOS,"DISEMINADOS CARRIL MAJOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MAJOS,"DISEMINADOS CARRIL MAJOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MAJOS 2,"DISEMINADOS CARRIL MAJOS 2, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MALAGUEÑOS,"DISEMINADOS CARRIL MALAGUEÑOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MALANDRAS,"DISEMINADOS CARRIL MALANDRAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MALANDRAS,"DISEMINADOS CARRIL MALANDRAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MALENOS,"DISEMINADOS CARRIL MALENOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MALENOS,"DISEMINADOS CARRIL MALENOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANCHEÑOS,"DISEMINADOS CARRIL MANCHEÑOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANCO,"DISEMINADOS CARRIL MANCO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANGAS,"DISEMINADOS CARRIL MANGAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANGUI,"DISEMINADOS CARRIL MANGUI, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANOLETES,"DISEMINADOS CARRIL MANOLETES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANOLITO,"DISEMINADOS CARRIL MANOLITO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANOLOS,"DISEMINADOS CARRIL MANOLOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANRESA,"DISEMINADOS CARRIL MANRESA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANRIQUES,"DISEMINADOS CARRIL MANRIQUES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANUELA,"DISEMINADOS CARRIL MANUELA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANZANERAS,"DISEMINADOS CARRIL MANZANERAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MANZANILLA,"DISEMINADOS CARRIL MANZANILLA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARCOS,"DISEMINADOS CARRIL MARCOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARCOS,"DISEMINADOS CARRIL MARCOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARIANETE,"DISEMINADOS CARRIL MARIANETE, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARIANICOS,"DISEMINADOS CARRIL MARIANICOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARINES,"DISEMINADOS CARRIL MARINES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARINES,"DISEMINADOS CARRIL MARINES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARQUEZ,"DISEMINADOS CARRIL MARQUEZ, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARTINEZ,"DISEMINADOS CARRIL MARTINEZ, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARTINEZ,"DISEMINADOS CARRIL MARTINEZ, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARTINEZ,"DISEMINADOS CARRIL MARTINEZ, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARTINEZ,"DISEMINADOS CARRIL MARTINEZ, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MARTINEZ,"DISEMINADOS CARRIL MARTINEZ, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MATEOS,"DISEMINADOS CARRIL MATEOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MATIAS,"DISEMINADOS CARRIL MATIAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MAYORDOMO,"DISEMINADOS CARRIL MAYORDOMO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MELEROS,"DISEMINADOS CARRIL MELEROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MELEROS,"DISEMINADOS CARRIL MELEROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MELGAR,"DISEMINADOS CARRIL MELGAR, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MELGAREJOS,"DISEMINADOS CARRIL MELGAREJOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MELLIZOS,"DISEMINADOS CARRIL MELLIZOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MELONERA,"DISEMINADOS CARRIL MELONERA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MENCHONES,"DISEMINADOS CARRIL MENCHONES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MENDRUGO,"DISEMINADOS CARRIL MENDRUGO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MERGUIZOS,"DISEMINADOS CARRIL MERGUIZOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MERINOS,"DISEMINADOS CARRIL MERINOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MERINOS,"DISEMINADOS CARRIL MERINOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MESEGUERES,"DISEMINADOS CARRIL MESEGUERES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MESEGUERES,"DISEMINADOS CARRIL MESEGUERES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MIGALA,"DISEMINADOS CARRIL MIGALA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MIGALONA,"DISEMINADOS CARRIL MIGALONA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MIGUELINES,"DISEMINADOS CARRIL MIGUELINES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MILADONA,"DISEMINADOS CARRIL MILADONA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MIÑANOS,"DISEMINADOS CARRIL MIÑANOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MIRALLES,"DISEMINADOS CARRIL MIRALLES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOLINAS,"DISEMINADOS CARRIL MOLINAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOLINERO,"DISEMINADOS CARRIL MOLINERO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOLINICO,"DISEMINADOS CARRIL MOLINICO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOLINO,"DISEMINADOS CARRIL MOLINO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOLINO,"DISEMINADOS CARRIL MOLINO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOLINO BATAN,"DISEMINADOS CARRIL MOLINO BATAN, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOÑINOS,"DISEMINADOS CARRIL MOÑINOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOÑINOS,"DISEMINADOS CARRIL MOÑINOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOÑINOS,"DISEMINADOS CARRIL MOÑINOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MONTOYA,"DISEMINADOS CARRIL MONTOYA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MONTOYAS,"DISEMINADOS CARRIL MONTOYAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORALES,"DISEMINADOS CARRIL MORALES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORALES,"DISEMINADOS CARRIL MORALES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORALES,"DISEMINADOS CARRIL MORALES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORALES,"DISEMINADOS CARRIL MORALES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORATAS,"DISEMINADOS CARRIL MORATAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORENO,"DISEMINADOS CARRIL MORENO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORENOS,"DISEMINADOS CARRIL MORENOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORENOS,"DISEMINADOS CARRIL MORENOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORENOS,"DISEMINADOS CARRIL MORENOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORENOS 2,"DISEMINADOS CARRIL MORENOS 2, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORERAS,"DISEMINADOS CARRIL MORERAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MORO,"DISEMINADOS CARRIL MORO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOSQUITO,"DISEMINADOS CARRIL MOSQUITO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOSQUITOS,"DISEMINADOS CARRIL MOSQUITOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOSQUITOS (EL RANE,"DISEMINADOS CARRIL MOSQUITOS (EL RANE, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOTA DEL GALLO,"DISEMINADOS CARRIL MOTA DEL GALLO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOTA DEL GALLO,"DISEMINADOS CARRIL MOTA DEL GALLO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOTOR,"DISEMINADOS CARRIL MOTOR, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MOTOR,"DISEMINADOS CARRIL MOTOR, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MUÑOCES,"DISEMINADOS CARRIL MUÑOCES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MUÑOCES,"DISEMINADOS CARRIL MUÑOCES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MUÑOCES,"DISEMINADOS CARRIL MUÑOCES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MUNUERA,"DISEMINADOS CARRIL MUNUERA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MURCIA,"DISEMINADOS CARRIL MURCIA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL MURCIAS,"DISEMINADOS CARRIL MURCIAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NANOS,"DISEMINADOS CARRIL NANOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NANOS,"DISEMINADOS CARRIL NANOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NARANJO,"DISEMINADOS CARRIL NARANJO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NARANJOS,"DISEMINADOS CARRIL NARANJOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NARANJOS,"DISEMINADOS CARRIL NARANJOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NARCISOS,"DISEMINADOS CARRIL NARCISOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NARCISOS,"DISEMINADOS CARRIL NARCISOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NAVARROS,"DISEMINADOS CARRIL NAVARROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NAVARROS,"DISEMINADOS CARRIL NAVARROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NAVARROS,"DISEMINADOS CARRIL NAVARROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NAVARROS,"DISEMINADOS CARRIL NAVARROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NAVARROS,"DISEMINADOS CARRIL NAVARROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NAVARROS DEL RIO,"DISEMINADOS CARRIL NAVARROS DEL RIO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NENE CORBALAN,"DISEMINADOS CARRIL NENE CORBALAN, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NICOLAS,"DISEMINADOS CARRIL NICOLAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NICOLASES,"DISEMINADOS CARRIL NICOLASES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NIETO,"DISEMINADOS CARRIL NIETO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NIEVES,"DISEMINADOS CARRIL NIEVES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NIÑO DE BURGOS,"DISEMINADOS CARRIL NIÑO DE BURGOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NOGUERAS,"DISEMINADOS CARRIL NOGUERAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NOGUERAS,"DISEMINADOS CARRIL NOGUERAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL NOGUERO,"DISEMINADOS CARRIL NOGUERO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL OLIVAS,"DISEMINADOS CARRIL OLIVAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL OLIVAS,"DISEMINADOS CARRIL OLIVAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL OLMO,"DISEMINADOS CARRIL OLMO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL OLMOS,"DISEMINADOS CARRIL OLMOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL OLMOS,"DISEMINADOS CARRIL OLMOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL ORENES,"DISEMINADOS CARRIL ORENES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL ORTINES,"DISEMINADOS CARRIL ORTINES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL ORTINES,"DISEMINADOS CARRIL ORTINES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL ORTUÑOS (LA PURISI,"DISEMINADOS CARRIL ORTUÑOS (LA PURISI, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PABLOS,"DISEMINADOS CARRIL PABLOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PABLOS,"DISEMINADOS CARRIL PABLOS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PACO EL LABRADOR,"DISEMINADOS CARRIL PACO EL LABRADOR, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PACO MANCHADO,"DISEMINADOS CARRIL PACO MANCHADO, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PACORROS,"DISEMINADOS CARRIL PACORROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PADILLAS,"DISEMINADOS CARRIL PADILLAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PAINETA,"DISEMINADOS CARRIL PAINETA, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PAJAREROS,"DISEMINADOS CARRIL PAJAREROS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PAJONES,"DISEMINADOS CARRIL PAJONES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PALERAS,"DISEMINADOS CARRIL PALERAS, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PALLARESES,"DISEMINADOS CARRIL PALLARESES, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PALMERAL,"DISEMINADOS CARRIL PALMERAL, MURCIA, Murcia",DESCONOCIDO,,
Murcia,30,MURCIA,30,DISEMINADOS,DS,CARRIL PALMERAL,"DISEMINADOS CARRIL PALMERAL, MURCIA, Murcia",DESCONOCIDO,,
